2	4	1.0649234799577187
2	3	1.0568589959546513
6	212	0.956222630196478
6	263	0.8558016955668197
9	263	2.158978969330227
9	24	0.8793743412992298
9	354	0.8782759651384959
9	84	0.8551115709219967
10	5	2.1653933400368146
11	210	1.7668899930445352
14	79	1.9106258016527495
14	48	1.085153453699869
17	22	1.2156722218889322
18	24	1.8622062330458444
20	5	0.8079394972753496
21	369	0.9377162792804266
23	359	0.9595208223778947
23	27	0.9280014032185464
24	48	1.6554493772340437
25	150	0.8732530824999911
27	19	1.5683811255179514
28	33	0.8987699385408296
31	3	1.8376034221543058
31	67	0.9771197120037194
31	16	0.9666140369340195
32	263	1.145049388455297
33	150	1.1753846024019445
34	75	1.542737133065201
35	263	0.6136523826353912
37	210	1.423835523040765
38	150	1.6982906514672838
39	48	1.366521198094899
39	37	1.2278694717622936
39	38	1.062655566308503
40	263	0.8545733344104669
41	150	3.2591903509158806
41	177	1.6886531574339916
41	151	0.9062453625996587
41	76	0.8621430337928018
42	33	0.9719623756261686
43	118	0.8620606549410219
43	133	0.8378915002512883
44	118	3.525309865372683
44	133	2.7795252350987134
44	263	1.3049862748068524
46	66	3.6407830008077964
46	411	1.1566530696028174
47	263	0.9547127190190113
48	133	1.015798011226295
48	33	0.847537333302278
49	33	1.6169998900306266
50	263	4.63949075711438
51	150	1.9471643947151112
51	47	1.0229774199466741
52	67	1.1183661017502622
52	12	0.8447878987239783
52	48	0.6628970301836015
54	47	2.011906871919707
54	3	1.536527377932497
54	67	1.4719411608401014
54	46	1.4273375211362973
54	38	0.9269313651493742
56	263	1.2871179254808092
56	89	0.7804381236193041
58	89	2.484048365806519
58	359	0.9520968270781618
62	263	2.354551180108924
62	56	0.8901333099652058
64	48	0.9427248408496003
65	263	1.0970383079601342
68	31	1.5207804828273985
68	135	1.1750538603841623
71	81	0.9695272864944574
72	19	1.5276413252191998
72	237	0.9615662641235072
73	37	1.0013422215829533
75	374	1.8834429921995792
75	107	0.8418401786926437
76	263	1.2535082890422236
77	102	2.9689680382129353
77	80	1.55114097286414
79	427	1.648226217261369
81	263	1.7025874324756978
81	66	1.069757195513151
81	67	0.8270443256321848
84	101	0.6716108110149172
85	21	0.756565653364941
86	377	1.6575721047004828
86	452	1.3384650757745615
87	5	2.7395236316417444
87	410	1.7497579714398164
87	46	1.2907196180171812
87	133	1.1415486943620272
89	48	0.581529897102292
90	173	1.923255667329526
90	150	1.423435912562261
91	67	4.126444139239314
91	376	1.1682326554922233
92	372	1.0301681774587421
92	263	0.8360283482528093
93	263	0.8509526074694321
94	334	1.0850391552411325
94	20	0.9043420284344523
96	76	2.346288040711828
99	5	0.7919357252923926
100	263	1.50195122104295
102	80	3.0965878585965205
102	102	0.9753193111166306
104	82	1.7049435703635623
104	331	0.9030461005993071
105	3	1.7115190827627706
106	71	0.8902372013229621
107	263	1.0556953600123504
108	150	1.4110269708926284
109	16	3.2175543996397797
110	5	1.3291267841259906
111	150	2.068273802564595
112	263	2.0446300418707626
112	88	1.8769264012281812
114	90	0.6524751622791423
115	263	0.9101338126785266
115	275	0.8747349566350355
116	67	0.9774018858444656
117	67	1.0035738930497224
118	463	1.3362305312258653
118	263	0.8148447721548466
120	207	0.6695716224982089
121	35	1.4357760662403984
123	107	1.695782603648096
123	118	1.4269831134766109
128	97	4.659243711373194
130	98	1.3682729923088337
130	386	0.9913822481721655
133	101	1.660863959136349
133	237	1.0382033287916532
134	173	0.8555391120497762
134	150	0.8189041827923933
135	68	0.8306739103874057
136	263	0.9854146516273861
136	31	0.9109382265322843
137	67	1.0141071455812172
137	377	0.8238296015271047
138	220	2.445237271847815
138	133	0.7955528465940583
140	80	1.5217751887312563
141	170	1.240280609693725
143	16	1.3428331388540273
143	21	0.9616282766650464
144	210	1.445867721083714
150	133	1.5111753629084703
152	16	2.031324252291418
154	19	1.3219562730137455
155	150	1.7563561304414133
155	46	0.7862466931409481
158	150	1.1297705278948686
160	83	1.9925026247295676
162	79	0.9055933520639554
163	413	3.117815865905855
163	71	0.9215111797134844
163	220	0.9185183681488122
164	107	3.2524056025539583
164	118	2.174422203770728
164	33	1.2695808291896296
165	114	0.8541743186569493
166	410	1.8976246111784238
166	251	1.496458004825051
166	210	1.474496050447689
166	270	1.2319776524622614
166	118	1.181393331721376
166	107	1.1719609547499872
166	263	1.1491030928094
168	107	1.3857580011864727
168	233	1.185863533103318
168	118	0.7670883085327856
169	294	1.8894217867759397
169	263	0.8855125455454743
171	412	1.5916638834589913
171	152	1.226993192879368
171	425	1.0351216069957503
174	118	2.3261137274982033
174	263	1.755655583632178
174	107	1.3740969521788564
174	130	0.9181162545272975
178	68	1.4820122213066187
178	107	1.4111192617797446
178	263	1.1383113369809554
179	3	2.060946236643858
180	133	1.115198498129694
180	3	0.8767819848892302
181	263	0.9844362340331008
188	263	0.9759488495906676
189	67	1.4486042476382432
189	152	1.0910784633785413
189	50	0.9873954872748303
190	150	0.9606323719985284
191	114	0.9860166931506317
192	263	0.9849417394116146
193	413	1.3460984229842696
194	263	2.692240244025423
196	267	1.4430739046606609
197	177	1.4764038229964511
199	263	1.281589813980128
200	328	1.23064898223796
201	410	0.8285226874845779
202	452	1.4994051959942047
203	248	1.0051415791590084
205	76	1.6631188588819616
205	2	1.353819819196208
207	258	0.797451601612547
207	328	0.6480308967132251
208	150	1.0839686678241476
209	3	0.9504200354951667
209	263	0.6643289206592525
210	267	1.1233323744711383
211	263	1.0511198535551038
211	170	0.611395822822311
212	177	0.6322648455216067
213	177	1.2944382854481726
213	76	0.7595642919005422
214	233	0.9038506893076798
215	21	1.498623578053285
216	263	1.5040256784709545
216	463	0.9345997669765618
216	21	0.8741698183628686
217	233	2.63657661640753
217	50	0.9695045261547828
219	46	2.698955942010694
219	150	1.4329156981011264
219	177	1.1963087969564499
220	19	2.161592735718668
220	17	1.6667134743970922
221	410	0.6800011068334444
224	75	1.2735665906514828
224	340	0.950717389962815
224	67	0.919530786124012
229	19	1.0866258671260245
229	263	0.7505897474916828
230	307	1.0946018639739952
232	263	3.2290435847561074
233	263	0.7844684926923456
234	150	1.4459191252574772
234	68	1.296536960729209
235	29	1.0180399326222145
235	263	0.8551697793406783
235	212	0.8058695784329625
236	56	1.739052075865367
236	263	0.9313771922443627
240	107	1.73527633849512
241	150	2.0473539369348224
241	46	0.8876819340307597
242	377	1.8249076686181407
243	267	1.5224730713913361
246	3	1.79187461810908
246	48	1.3629936725864824
246	359	0.865044221522241
248	102	0.8338561388868566
249	2	1.067173305447336
250	67	1.8238444556846503
251	16	1.3444930161303523
252	81	0.957023203565597
254	410	0.9834396374311097
254	413	0.9376355936573615
256	67	0.831144239981559
256	3	0.7222182772366694
257	387	0.87522474463151
257	263	0.8534987312095564
258	71	2.483971443992189
258	367	1.6804810460678785
260	150	0.5537289888782386
261	331	0.9312895255508822
264	71	1.1568731603448952
264	267	0.9779549243212686
266	150	1.7446008737505287
267	308	1.8451007905901986
269	150	1.438897278163892
274	150	1.7847467689398309
274	76	1.149283534486266
276	416	0.90277468991522
276	466	0.9000858984254757
279	3	1.6202073724044639
282	5	1.405716814990933
283	46	0.6436218526284527
285	12	1.0457356801291986
290	27	0.8966208275735913
291	204	2.3360109770933875
291	263	1.2538780973076649
293	67	0.8943652924817386
293	81	0.8496446217390866
294	151	1.9594131378279436
294	76	0.49105642495818186
296	107	1.344991944175061
296	5	0.9406989077938057
297	457	1.3348696581660993
297	46	0.9685039359982224
298	263	1.5420647635943883
299	81	0.9938898009602897
300	152	0.910333574693593
301	31	1.720183667133252
301	152	0.9428153285673916
306	76	1.5375411231650817
307	133	0.6410934937929127
309	410	1.9246642747711964
310	3	0.9231888806618673
313	68	1.8599391597288324
313	263	1.7759890195066832
314	4	0.7542719260467522
316	263	1.9499248166311856
316	118	1.2672442984683978
316	29	0.7072181154087772
317	241	1.2090280370283364
318	241	1.9749860521237743
318	416	1.048339326603992
322	355	1.8765153951157092
323	369	1.372294612327073
324	16	1.9141225041870713
325	147	1.7051644648176458
325	110	0.9589507780351333
326	75	1.1699366272337612
327	466	0.9853754339564059
331	263	2.2487914328408127
331	212	1.3486158932234376
332	76	1.3450466604822384
334	5	1.6997681286747413
335	118	1.0348829850142376
335	107	0.8376237296665211
336	182	0.8672250639926675
337	4	1.1360659695696131
338	16	3.2184582159162884
338	21	1.3825981373919136
338	263	1.2161480149507837
339	118	1.9513114148068451
339	107	1.6107250310206735
339	27	1.081567706334362
339	230	0.9656231537032344
340	150	1.84670159001106
341	263	0.7857973028496174
344	263	0.8684796995873971
345	16	2.0457272716464265
345	21	0.8999803637220094
346	79	1.7496425652533312
347	427	1.634661821433898
349	369	2.5235426334297237
350	427	2.8338264222868803
351	107	1.6924754254399603
351	230	0.9299391566419468
355	355	1.080386952832184
355	294	0.8336323699414446
356	16	0.764920042403346
357	107	1.5747193533987727
359	5	1.5254729559057705
359	33	0.9588335112460561
362	133	2.1317407616980226
362	386	1.3303967026838521
364	29	1.4508290239999193
365	150	1.101005602497977
365	3	0.8615517470615102
365	327	0.8308561326594605
366	270	1.4586083241749743
368	34	1.4956055528775358
368	331	1.2674012394167042
370	107	1.5158050996715873
370	118	0.8944002877768874
371	118	1.679901045489951
371	150	1.671000545439371
371	46	1.3571959001605305
371	334	1.3058220022121212
372	204	0.9989863120900152
372	258	0.8334044363182098
374	98	2.2279392640029654
374	48	0.9374586850105782
375	80	1.2205089275079097
375	3	1.2106267372326447
377	410	0.8100686809021485
379	410	0.8171857913725854
380	102	1.3211196780341328
382	35	0.8881632130480611
383	355	1.336414723244553
383	71	0.7948729690562416
387	150	1.1640940969598517
388	263	0.9556109191494503
389	80	0.8312001861003506
392	263	2.0624794407996476
394	150	0.7184251605354154
395	152	1.1050764538341753
396	207	3.170602046359191
396	267	1.5139829085098444
396	16	1.407209895537018
397	16	2.077183124676849
397	3	0.9837818028378438
399	133	1.427632055381165
399	331	1.2036667897882949
399	258	0.8251651401785235
400	71	3.6964721124914695
400	67	0.9177291899622925
400	3	0.8807717395222188
401	220	0.8078030634204965
404	177	1.412846329576828
404	75	1.2417570001783724
405	5	0.7471760943123807
406	5	1.4132195705801558
411	16	1.452901394999129
412	74	0.9206283464752879
412	107	0.8754454087044492
414	4	0.7236250806961483
415	5	1.895005356115081
415	150	1.429513139224227
417	263	0.9486984316878431
418	107	1.337698389731995
418	68	0.9000436808856725
419	224	0.9806681183103347
419	267	0.9478111369583612
421	173	1.4789791957971705
421	118	1.302327388433779
425	46	1.216424160381663
425	67	0.9748547414065323
425	267	0.9273444803958458
426	4	2.3622602464204405
427	173	2.4134785440427198
427	118	1.119502016536909
427	107	0.8033241247856386
429	204	1.5793030116802604
430	150	1.6754590863738192
432	118	0.9034046921776115
435	118	3.377418326059691
435	263	2.7920036263863537
437	5	2.1199679662073674
438	224	0.9237420616054541
439	102	1.6031806812110927
440	102	1.9467214907629444
440	308	1.7102088156821995
440	350	1.1505012813488966
440	76	0.7827363664450064
441	90	1.6172782302410946
441	457	0.7835113005833635
443	150	1.0672471946143387
444	56	1.2589580690560103
447	260	0.9170909827060845
448	263	1.479166121001149
448	150	0.8658035001271286
449	260	1.244999657333863
450	331	0.874107469835864
451	74	3.2805145082590235
451	19	1.2929730767625722
453	33	1.277865892272955
455	16	2.9078663283843893
456	457	0.9337532277043155
457	75	0.9190978790690031
458	328	0.8493936299231244
458	16	0.8288870914858035
459	98	1.0595950696732086
459	5	0.9249651443538032
461	263	1.8901527239107374
461	410	1.4374719123941067
463	16	2.9406154287402035
463	457	0.9430815048422442
464	188	0.8418590381886386
465	241	2.2889533379775724
465	430	1.1101421990182656
466	16	3.025436950217914
467	67	3.5634084401735135
467	71	1.849122602621375
469	177	1.459698816552549
474	16	1.325743852148431
475	21	2.4010755819635117
475	4	0.9020065620531772
475	150	0.8816073479706026
477	114	0.8423138426669771
478	118	2.391980710870887
478	35	0.792632020544962
479	270	0.845690170131162
480	452	1.0564883959714435
480	263	0.9965130369574771
481	107	1.0503544014001087
481	374	0.8899356211295035
481	263	0.8730644745549269
483	102	0.9384306207423216
484	102	1.707301790081495
484	377	1.5571659144657262
484	413	1.444020092249043
484	38	1.2866571513936074
484	376	1.0270612461344701
486	150	0.9341267024265607
488	263	0.944655362258651
489	118	2.9358596505528025
489	152	2.4481105921698507
489	263	1.116942025954935
493	81	1.161475555795746
493	16	0.9529999643353815
494	355	2.077806673429169
497	150	0.7953609337691679
497	263	0.7838861804317153
498	263	0.7980305068403184
501	31	0.8711022077825736
503	263	1.0158285398605789
503	452	0.9590734646981266
503	220	0.903815568351949
504	150	1.0321415326252241
504	17	0.9433511130546244
505	263	1.822958773299342
505	270	1.2775155376155698
506	327	1.0388866343673941
508	270	0.8719372696509798
510	355	1.0036215926628762
514	182	1.632338207120818
514	19	0.9760629689183296
514	21	0.9706769483725118
515	102	1.1378675893688666
516	369	0.6614616286949271
519	263	1.1751020494063662
519	310	1.0223295621433994
519	118	0.8828148099282573
520	101	0.9328171047382773
521	263	0.8512080563672799
522	177	1.516949490286877
526	328	0.815987168027027
527	263	1.9174492065187445
527	107	1.0747557050930294
528	263	0.7216728097189218
529	263	2.6731378330537785
529	16	1.5841467177428559
529	31	1.3254762491388223
531	258	2.4110001397698158
531	133	1.157168975849674
532	220	0.7197284908452467
